Account_ID,Activities_Last_30_Days,Employees,ZoomInfo_Employee_Range,ZoomInfo_Revenue_Range,Organic_Visits,Pct_Organic_Visits,SEO_Visits,URLs_Indexed,ZoomInfo_Global_HQ_Country,Annual_Revenue_converted,Adjusted_Industry,Account_ICP_Score,Account_ICP_Tier,Page_Count,Page_Count_Range,Alexa_Rank,Parent_Account_Status,y
0012400001GlPUZ,18.0,10000.0,"1,000 - 5,000",$1 bil. - $5 bil.,2728944.0,0.3,2728944.0,51000.0,US,1000000000.0,Retail,70.833,Tier B,51000.0,Between 50K and 100K,7483.0,Prospect,no
0012400001Gma8R,0.0,10700.0,unknown,unknown,5321946.0,0.43,5321946.0,869000.0,non_US,5422900000.0,Other,75.0,Tier B,869000.0,Between 500K and 1M,2578.0,unknown,no
0012400001HvgOC,1.0,3900.0,unknown,unknown,4822499.0,0.24,4822499.0,842000.0,non_US,796070792.99,Other,79.167,Tier B,842000.0,Between 500K and 1M,2405.0,unknown,no
0012400001JIHEk,1.0,200.0,100 - 250,$50 mil. - $100 mil.,2609614.0,0.19,2609614.0,1650000.0,non_US,55565000.0,Classified,83.333,Tier B,1650000.0,>1M,4804.0,unknown,no
0012400001JKBe7,0.0,200.0,unknown,unknown,3352035.0,0.47,3352035.0,2700000.0,non_US,55565000.0,Media,83.333,Tier B,2700000.0,>1M,5491.0,unknown,no
0012400001JKBer,0.0,10000.0,"500 - 1,000",unknown,2565711.0,0.41,2565711.0,178000.0,non_US,111130000.0,Retail,87.5,Tier B,178000.0,Between 100K and 250K,18431.0,unknown,no
0012400001JKBf8,0.0,,unknown,unknown,2901143.0,0.47,2901143.0,4740000.0,non_US,1111300.0,Retail,79.167,Tier B,4740000.0,>1M,46253.0,unknown,no
0012400001JL0gj,7.0,175.0,50 - 100,$10 mil. - $25 mil.,2229199.0,,2229199.0,355000.0,US,17200000.0,Classified,75.0,Tier B,355000.0,Between 250K and 500K,9562.0,unknown,no
0012400001JL78P,0.0,500.0,unknown,unknown,1933117.0,0.51,1933117.0,5860000.0,non_US,1111300000.0,Travel,79.167,Tier B,5860000.0,>1M,347265.0,unknown,no
0012400001JLYmZ,4.0,5000.0,"5,000 - 10,000",Over $5 bil.,1579341.0,0.67,3071325.0,304000.0,US,1000000000.0,Retail,87.5,Tier B,368010.0,Between 250K and 500K,20450.0,unknown,no
0012400001JLclz,0.0,50.0,20 - 50,$5 mil. - $10 mil.,4693590.0,0.54,4693590.0,5610000.0,US,1000000000.0,Classified,95.833,Tier B,5610000.0,>1M,11037.0,unknown,yes
0012400001KauSd,1.0,5000.0,"500 - 1,000",unknown,8546.0,0.15,3524987.0,2300.0,US,250000000.0,Media,83.333,Tier B,1292300.0,>1M,1000001.0,unknown,no
0012400001KcnfR,2.0,100.0,"500 - 1,000",$250 mil. - $500 mil.,5427601.0,0.08,6005741.0,874000.0,US,327894488.37,Other,100.0,Tier B,1265000.0,>1M,411.0,unknown,no
0012400001Kcozj,9.0,5000.0,"1,000 - 5,000",unknown,1878959.0,0.44,2221000.0,345000.0,US,1000000000.0,Retail,83.333,Tier B,574000.0,Between 500K and 1M,5535.0,unknown,no
0012400001Kd5Bh,19.0,85000.0,unknown,unknown,4533275.0,0.17,7535493.0,195000.0,non_US,10223960000.0,Retail,95.833,Tier B,991870.0,Between 500K and 1M,13896.0,unknown,yes
0012400001M0QML,0.0,50.0,unknown,unknown,1840430.0,0.46,1840430.0,933000.0,non_US,11113000.0,Retail,70.833,Tier B,933000.0,Between 500K and 1M,53429.0,unknown,no
0012400001MRoPs,8.0,200.0,unknown,unknown,3096139.0,0.36,3096139.0,2000000.0,non_US,65578897.67,Classified,87.5,Tier B,2000000.0,>1M,17403.0,unknown,yes
0011p00001RQ0fO,15.0,200.0,20 - 50,$10 mil. - $25 mil.,37372394.0,0.77,37372394.0,145000.0,US,10000000.0,Media,83.333,Tier B,145000.0,Between 100K and 250K,2530.0,unknown,yes
0011p00001RSR14,0.0,200.0,unknown,unknown,,,32712189.0,,non_US,55565000.0,Other,66.667,Tier B,,<500,1000001.0,unknown,no
0011p00001SfApL,7.0,10000.0,unknown,unknown,,,109958563.0,,non_US,1311577953.5,Other,79.167,Tier B,,<500,1000001.0,unknown,no
0011p00001SfP8S,7.0,10000.0,"Over 10,000",Over $5 bil.,23536377.0,0.24,25106595.0,538000.0,US,1000000000.0,Other,70.833,Tier B,538000.0,Between 500K and 1M,295.0,unknown,no
0011p00001SfVdG,0.0,10000.0,"Over 10,000",Over $5 bil.,18114343.0,0.13,19319799.0,111000.0,US,1000000000.0,Other,70.833,Tier B,111000.0,Between 100K and 250K,518.0,unknown,no
0011p00001SfWoG,1.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,9619586.0,0.3,9619586.0,59600.0,US,2790000000.0,Retail,83.333,Tier B,59600.0,Between 50K and 100K,3676.0,unknown,no
0011p00001SgcOS,54.0,10000.0,"Over 10,000",Over $5 bil.,12436680.0,0.16,12436680.0,788000.0,US,1000000000.0,Other,70.833,Tier B,788000.0,Between 500K and 1M,658.0,unknown,yes
0011p00001Sgcfz,0.0,13000.0,"Over 10,000",$1 bil. - $5 bil.,25067.0,0.46,15692486.0,,US,3800000000.0,Other,70.833,Tier B,,<500,67473.0,unknown,no
0011p00001UWGtI,1.0,1000.0,unknown,unknown,32000000.0,0.72,32000000.0,1240000000.0,non_US,1311577953.5,Media,95.833,Tier B,1240000000.0,>1M,1000001.0,Prospect,no
0011p00001X8goM,0.0,1000.0,100 - 250,$25 mil. - $50 mil.,28711102.0,0.9,28711102.0,,US,10000000.0,Classified,62.5,Tier B,,unknown,692.0,unknown,no
0011p00001acX9O,27.0,200.0,250 - 500,$50 mil. - $100 mil.,23951047.0,0.55,23951047.0,232000.0,US,50000000.0,Other,62.5,Tier B,232000.0,Between 100K and 250K,684.0,Prospect,yes
0011p00001af8Hu,0.0,,unknown,unknown,504827859.0,0.12,507567875.0,101000000.0,non_US,,Agencies,91.667,Tier B,102820281.0,>1M,1000001.0,Lost Customer,no
0011p00001afN0N,8.0,200.0,50 - 100,unknown,42632696.0,0.79,42632696.0,344000.0,US,50000000.0,Other,62.5,Tier B,344000.0,Between 250K and 500K,521.0,Prospect,no
0011p00001e9Fcq,30.0,500.0,unknown,unknown,163502188.0,0.8,163502188.0,650000.0,non_US,55565000.0,Other,70.833,Tier B,650000.0,Between 500K and 1M,307.0,unknown,yes
0011p00001hp8lG,0.0,1000.0,"1,000 - 5,000",unknown,54018380.0,0.06,54018380.0,,US,50000000.0,Retail,70.833,Tier B,,unknown,1000001.0,Lost Customer,no
0011p00001kWP52,19.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,29546.0,0.14,9142554.0,4700.0,US,1000000000.0,Other,100.0,Tier B,3801700.0,>1M,14269.0,unknown,yes
0011p00001o6hpJ,0.0,200.0,20 - 50,$5 mil. - $10 mil.,10494850.0,0.48,10494850.0,22100000.0,non_US,11113000.0,Classified,91.667,Tier B,22100000.0,>1M,7368.0,unknown,no
0011p00001o7ew9,2.0,500.0,unknown,unknown,16780016.0,0.62,16780016.0,2590000.0,non_US,500000000.0,Media,100.0,Tier B,2590000.0,>1M,2148.0,unknown,no
0011p00001uLMZm,0.0,1000.0,20 - 50,$10 mil. - $25 mil.,,,9566300.0,,non_US,1111300000.0,Other,75.0,Tier B,,<500,1000001.0,unknown,no
0011p000029V1t0,4.0,1000.0,"500 - 1,000",$500 mil. - $1 bil.,6035619.0,0.13,24512122.0,118000.0,US,1000000000.0,Other,100.0,Tier B,118000.0,Between 100K and 250K,709.0,unknown,no
0011p00002CZegY,33.0,1000.0,"1,000 - 5,000",unknown,44416253.0,0.48,44619504.0,0.0,US,1000000.0,Media,83.333,Tier B,67600.0,Between 50K and 100K,967.0,Prospect,yes
0011p00002EjAzV,3.0,25.0,unknown,unknown,20645409.0,0.57,20645409.0,7140000.0,non_US,1000000.0,Retail,100.0,Tier B,7140000.0,>1M,3283.0,unknown,yes
0011p00002JvtIv,0.0,10.0,100 - 250,$25 mil. - $50 mil.,14215432.0,0.23,14215432.0,543000.0,non_US,13115779.53,Other,66.667,Tier B,543000.0,Between 500K and 1M,3085.0,unknown,no
0011p00002PZuGU,3.0,34.0,20 - 50,$5 mil. - $10 mil.,21023992.0,,21023992.0,16200000.0,non_US,6800000.0,Classified,100.0,Tier B,16200000.0,>1M,1000001.0,unknown,no
0011p00002Q4N9v,0.0,1000.0,"1,000 - 5,000",unknown,13571370.0,0.69,13571370.0,,US,250000000.0,Media,70.833,Tier B,,unknown,1000001.0,Prospect,no
0011p00002Q4OuS,6.0,50.0,20 - 50,$5 mil. - $10 mil.,16391922.0,0.71,16391922.0,56700.0,US,10000000.0,Media,70.833,Tier B,56700.0,Between 50K and 100K,10430.0,unknown,no
0011p00002SdSwR,0.0,200.0,20 - 50,$5 mil. - $10 mil.,35403363.0,0.63,35403363.0,23500000.0,non_US,13115779.53,Retail,91.667,Tier B,23500000.0,>1M,3408.0,Prospect,no
0011p00002SeUkK,1.0,1000.0,"500 - 1,000",$25 mil. - $50 mil.,10000.0,0.5,18471735.0,2930.0,non_US,250000000.0,Other,91.667,Tier B,5302930.0,>1M,167840.0,unknown,no
0011p00002SelkQ,10.0,1000.0,250 - 500,$50 mil. - $100 mil.,20357646.0,,20357646.0,2460000.0,non_US,100000000.0,Other,100.0,Tier B,2460000.0,>1M,1011.0,unknown,no
0011p00002Zt40Q,0.0,200.0,50 - 100,$10 mil. - $25 mil.,172000000.0,0.25,172000000.0,353000.0,non_US,55565000.0,Retail,91.667,Tier B,353000.0,Between 250K and 500K,9638.0,unknown,no
0011p00002bXrBB,0.0,200.0,"Over 10,000",Over $5 bil.,,,131065000.0,,US,50000000.0,Other,83.333,Tier B,,<500,1000001.0,unknown,no
00124000006q23d,2.0,900.0,unknown,unknown,89072100.0,,102976529.0,506000.0,non_US,222260000.0,Media,95.833,Tier B,1486000.0,>1M,1000001.0,Prospect,yes
00124000006q4z4,4.0,240.0,unknown,unknown,11550456.0,0.51,11550456.0,23300000.0,non_US,18892100.0,Retail,87.5,Tier B,23300000.0,>1M,1000001.0,Prospect,yes
00124000006q76G,21.0,28900.0,unknown,unknown,23540968.0,0.49,35164524.0,426000.0,non_US,7855779700.0,Other,100.0,Tier B,1350000.0,>1M,10491.0,Lost Customer,yes
00124000006qEq6,0.0,5000.0,"1,000 - 5,000",$100 mil. - $250 mil.,21256500.0,0.5,21256500.0,17000.0,non_US,55565000.0,Media,91.667,Tier B,17000.0,Between 10K and 50K,2847.0,unknown,no
00124000007weEn,38.0,150.0,"500 - 1,000",$100 mil. - $250 mil.,28427253.0,0.85,28427253.0,,US,6000000.0,Classified,66.667,Tier B,,unknown,474.0,unknown,yes
00124000009UnHm,0.0,10000.0,unknown,unknown,9883788.0,0.18,17485244.0,898000.0,non_US,1111300000.0,Other,79.167,Tier B,1344000.0,>1M,1000001.0,Prospect,no
0012400000EaW2c,0.0,,unknown,unknown,34882479.0,0.45,34882479.0,,non_US,,Other,41.667,Tier B,,unknown,2569.0,unknown,no
0012400000FdFN5,0.0,,unknown,unknown,34882479.0,0.45,34882479.0,,non_US,,Other,41.667,Tier B,,unknown,2569.0,unknown,no
0012400000I8srh,55.0,650.0,unknown,unknown,45167885.0,0.23670000000000002,45167885.0,702000.0,non_US,54453700.0,Other,95.833,Tier B,702000.0,Between 500K and 1M,2639.0,Prospect,yes
0012400000KUafi,1.0,350.0,unknown,unknown,17958558.0,0.73,17958558.0,82300.0,non_US,55565000.0,Media,91.667,Tier B,82300.0,Between 50K and 100K,39724.0,unknown,yes
0012400000L5W7E,3.0,3500.0,"1,000 - 5,000",$500 mil. - $1 bil.,13966780.0,0.46,13966780.0,168000.0,US,350000000.0,Other,70.833,Tier B,168000.0,Between 100K and 250K,1000001.0,unknown,yes
0012400000Qxgwd,1.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,17290948.0,0.28,20059544.0,971000.0,non_US,1111300.0,Other,100.0,Tier B,1840100.0,>1M,887.0,unknown,no
0012400000UdCPx,28.0,200.0,100 - 250,unknown,129248149.0,0.8,129248149.0,,US,50000000.0,Media,62.5,Tier B,,unknown,1000001.0,unknown,yes
0012400000cpgdV,0.0,25.0,20 - 50,$5 mil. - $10 mil.,18729154.0,0.75,18729154.0,230000.0,non_US,55565000.0,Classified,83.333,Tier B,230000.0,Between 100K and 250K,3393.0,Prospect,no
0012400000dCJqz,10.0,3790.0,"1,000 - 5,000",$1 bil. - $5 bil.,96033199.0,0.3,101151405.0,17000.0,US,0.0,Media,75.0,Tier B,20160.0,Between 10K and 50K,77.0,unknown,yes
0012400000dGlWW,0.0,393.0,250 - 500,$50 mil. - $100 mil.,34882479.0,0.45,34882479.0,,US,84458800.0,Other,41.667,Tier B,,unknown,2569.0,Prospect,no
0012400000dH0m6,0.0,104.0,100 - 250,$10 mil. - $25 mil.,13561898.0,0.09,13561898.0,,non_US,22337130.0,Other,41.667,Tier B,,unknown,705.0,unknown,no
0012400000dI4Rj,11.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,3340881.0,0.15,57141634.0,394000.0,US,1111300000.0,Other,100.0,Tier B,26510800.0,>1M,4368.0,unknown,no
0012400000elwGA,0.0,10000.0,unknown,unknown,,,16912767.0,,non_US,1111300000.0,Other,75.0,Tier B,,<500,93696.0,unknown,no
0012400000frNBL,0.0,8800.0,"5,000 - 10,000",$1 bil. - $5 bil.,34488465.0,0.43,35279113.0,,US,0.0,Media,70.833,Tier B,,unknown,847.0,unknown,no
0012400000fsoVY,2.0,55.0,100 - 250,unknown,24307761.0,0.84,24307761.0,1460000.0,non_US,7000000.0,Other,91.667,Tier B,1460000.0,>1M,2005.0,unknown,yes
0012400000gRHmc,0.0,10000.0,"Over 10,000",Over $5 bil.,106729475.0,0.28,121630892.0,0.0,US,1000000000.0,Other,100.0,Tier B,37337260.0,>1M,1000001.0,unknown,no
0012400000lwURu,5.0,500.0,100 - 250,$25 mil. - $50 mil.,28184632.0,0.29,28184632.0,929000.0,non_US,40000000.0,Media,91.667,Tier B,929000.0,Between 500K and 1M,142.0,unknown,yes
0012400000qft14,14.0,150.0,20 - 50,$1 mil. - $5 mil.,10445829.0,,10445829.0,23000000.0,non_US,15000000.0,Classified,100.0,Tier B,23000000.0,>1M,2335.0,unknown,yes
0012400000rtstV,0.0,10000.0,unknown,unknown,10890216.0,0.49,10890216.0,121000.0,non_US,1311577953.5,Other,79.167,Tier B,121000.0,Between 100K and 250K,14911.0,unknown,no
0012400000wRDEj,0.0,200.0,20 - 50,$5 mil. - $10 mil.,17939035.0,0.58,17939035.0,171000.0,non_US,11113000.0,Media,87.5,Tier B,171000.0,Between 100K and 250K,2443.0,Prospect,no
0012400000zavrV,6.0,10000.0,unknown,unknown,18171218.0,0.37,18171218.0,72700.0,non_US,0.0,Travel,91.667,Tier B,72700.0,Between 50K and 100K,981.0,unknown,no
0012400000zavvR,21.0,500.0,50 - 100,$1 mil. - $5 mil.,15153714.0,0.34,15153714.0,408000.0,non_US,10000000.0,Other,66.667,Tier B,408000.0,Between 250K and 500K,702.0,Prospect,yes
00124000010Gu4p,0.0,10000.0,"Over 10,000",Over $5 bil.,9328278.0,0.15,9328278.0,68600.0,US,1000000000.0,Classified,83.333,Tier B,68600.0,Between 50K and 100K,982.0,Prospect,no
00124000010qxNy,0.0,1000.0,100 - 250,$25 mil. - $50 mil.,14967178.0,0.69,14967178.0,334000.0,non_US,1311577.95,Classified,91.667,Tier B,334000.0,Between 250K and 500K,2226.0,unknown,no
001240000132OZl,2.0,10000.0,"5,000 - 10,000",Over $5 bil.,47873050.0,0.24,48991194.0,521000.0,US,0.0,Other,70.833,Tier B,536200.0,Between 500K and 1M,1000001.0,unknown,no
001240000132SeS,0.0,10000.0,"Over 10,000",Over $5 bil.,15556880.0,0.44,15556880.0,255000.0,US,1000000000.0,Other,70.833,Tier B,255000.0,Between 250K and 500K,906.0,unknown,no
00124000013MMuU,1.0,3000.0,"1,000 - 5,000",$1 bil. - $5 bil.,11703072.0,0.44,22727786.0,885000.0,non_US,600000000.0,Other,100.0,Tier B,2355000.0,>1M,2123.0,unknown,yes
00124000013sJNA,8.0,1000.0,"500 - 1,000",$250 mil. - $500 mil.,7301269.0,0.73,11060177.0,44700.0,US,655788976.75,Other,66.667,Tier B,146270.0,Between 100K and 250K,3878.0,unknown,no
00124000015dCA5,0.0,1000.0,100 - 250,$10 mil. - $25 mil.,17640030.0,0.8,17640030.0,226000.0,non_US,11113000.0,Classified,91.667,Tier B,226000.0,Between 100K and 250K,1197.0,unknown,no
00124000015gWkX,1.0,1.0,250 - 500,$50 mil. - $100 mil.,34882479.0,0.45,34882479.0,,US,1000000.0,Other,33.333,Tier B,,unknown,2569.0,unknown,no
00124000016KK8g,39.0,1000.0,"500 - 1,000",$500 mil. - $1 bil.,15394429.0,0.22,15394429.0,130000.0,US,100000000.0,Other,70.833,Tier B,130000.0,Between 100K and 250K,530.0,unknown,yes
00124000016pDqT,0.0,1000.0,100 - 250,$100 mil. - $250 mil.,8887569.0,0.41,11538151.0,22200000.0,non_US,0.0,Classified,100.0,Tier B,34100000.0,>1M,1000001.0,unknown,no
00124000017ue8q,1.0,200.0,unknown,unknown,8169361.0,0.4,12063159.0,1670000.0,non_US,55565000.0,Classified,87.5,Tier B,3520000.0,>1M,12166.0,Prospect,yes
0012400001BNjsk,28.0,10.0,unknown,unknown,67361336.0,,67361336.0,1340000.0,non_US,1311577953.5,Media,87.5,Tier B,1340000.0,>1M,1307.0,Active Customer,no
0012400001Gk59Y,16.0,5000.0,"500 - 1,000",unknown,31420011.0,0.38,31420011.0,,US,1000000000.0,Media,70.833,Tier B,,unknown,656.0,unknown,no
0012400001GlMxd,1.0,5000.0,"5,000 - 10,000",unknown,45452.0,0.14,183515477.0,0.0,US,100000000.0,Other,100.0,Tier B,12638180.0,>1M,38875.0,unknown,no
0012400001HtmJZ,0.0,50.0,20 - 50,$5 mil. - $10 mil.,22042272.0,0.88,22042272.0,128000.0,non_US,65578897.67,Classified,83.333,Tier B,128000.0,Between 100K and 250K,3633.0,unknown,no
0012400001JKBeo,7.0,500.0,unknown,unknown,46670116.0,0.4,46670116.0,26900000.0,non_US,111130000.0,Classified,91.667,Tier B,26900000.0,>1M,1000001.0,unknown,no
0012400001JKn8Y,4.0,200.0,100 - 250,$50 mil. - $100 mil.,10413674.0,0.82,10413674.0,119000.0,US,10000000.0,Other,62.5,Tier B,119000.0,Between 100K and 250K,10489.0,unknown,no
0012400001JKqm5,0.0,1000.0,250 - 500,$100 mil. - $250 mil.,4036.0,,17174147.0,332.0,US,250000000.0,Other,66.667,Tier B,622332.0,Between 500K and 1M,105070.0,unknown,no
0012400001KbK0T,51.0,300.0,250 - 500,unknown,122525686.0,0.89,122525686.0,44000.0,US,50000000.0,Media,70.833,Tier B,44000.0,Between 10K and 50K,199.0,Prospect,yes
0012400001R0kmp,0.0,1400.0,unknown,unknown,103397342.0,0.28,103397342.0,27900000.0,non_US,400000000.0,Classified,91.667,Tier B,27900000.0,>1M,52.0,Lost Customer,yes
0011p00001RPX0C,0.0,10000.0,"5,000 - 10,000",$1 bil. - $5 bil.,,,0.0,3950.0,US,1000000000.0,Retail,41.667,Tier C,3950.0,Between 1K and 5K,1000001.0,unknown,no
0011p00001RPePw,0.0,1000.0,"500 - 1,000",$100 mil. - $250 mil.,,,19231.0,794.0,US,13115779.53,Media,37.5,Tier C,4115.0,Between 1K and 5K,1000001.0,unknown,no
0011p00001RQA4k,0.0,5000.0,"1,000 - 5,000",unknown,27622.0,,27622.0,37900.0,US,1311577953.5,Classified,45.833,Tier C,37900.0,Between 10K and 50K,1000001.0,unknown,no
0011p00001SfB7c,0.0,10000.0,"5,000 - 10,000",$500 mil. - $1 bil.,6430.0,,6430.0,13400.0,US,1000000000.0,Retail,45.833,Tier C,13400.0,Between 10K and 50K,1000001.0,unknown,no
0011p00001SfIBy,20.0,22500.0,"Over 10,000",$1 bil. - $5 bil.,29268.0,0.3,29268.0,5820.0,US,2900000000.0,Classified,41.667,Tier C,5820.0,Between 5K and 10K,425676.0,unknown,yes
0011p00001SfQgY,0.0,5000.0,unknown,unknown,,,0.0,1620.0,non_US,1111300000.0,Classified,54.167,Tier C,1620.0,Between 1K and 5K,1000001.0,unknown,no
0011p00001Sg12H,0.0,12500.0,"Over 10,000",$1 bil. - $5 bil.,36301.0,0.45,36301.0,,US,1473504000.0,Travel,41.667,Tier C,,Between 100K and 250K,1000001.0,unknown,no
0011p00001Sg135,0.0,5000.0,"500 - 1,000",$100 mil. - $250 mil.,,,0.0,3590.0,US,250000000.0,Travel,45.833,Tier C,10130.0,Between 10K and 50K,1000001.0,unknown,no
0011p00001Sg6RL,0.0,1516.0,"1,000 - 5,000",$1 bil. - $5 bil.,,,0.0,20800.0,US,1052320000.0,Classified,45.833,Tier C,20800.0,Between 10K and 50K,780151.0,unknown,no
0011p00001SgCZw,0.0,10000.0,"Over 10,000",Over $5 bil.,44083.0,0.25,44083.0,7560.0,US,1000000000.0,Classified,45.833,Tier C,11370.0,Between 10K and 50K,1000001.0,unknown,no
0011p00001SgJnG,72.0,1200.0,"1,000 - 5,000",$100 mil. - $250 mil.,,,0.0,249.0,US,0.0,Classified,41.667,Tier C,249.0,<500,206763.0,unknown,yes
0011p00001SgzRD,0.0,16500.0,"Over 10,000",Over $5 bil.,,,0.0,6520.0,US,7961000000.0,Retail,41.667,Tier C,6520.0,Between 5K and 10K,55582.0,unknown,no
0011p00001Sh8iH,0.0,10000.0,"Over 10,000",unknown,,,0.0,1720.0,US,1000000000.0,Retail,41.667,Tier C,1720.0,Between 1K and 5K,217850.0,Prospect,no
0011p00001Sh8yj,0.0,2800.0,"1,000 - 5,000",$1 bil. - $5 bil.,,,0.0,8620.0,US,750000000.0,Retail,41.667,Tier C,8620.0,Between 5K and 10K,131923.0,unknown,no
0011p00001USVMs,0.0,10000.0,unknown,unknown,,,0.0,11400.0,non_US,1000000000.0,Other,45.833,Tier C,11400.0,Between 10K and 50K,39319.0,Prospect,no
0011p00001UTAYw,0.0,200.0,unknown,unknown,,,0.0,103000.0,non_US,11113000.0,Retail,62.5,Tier C,103000.0,Between 100K and 250K,1000001.0,unknown,no
0011p00001UTKmd,0.0,5000.0,100 - 250,unknown,,,0.0,7460.0,US,1000000000.0,Media,41.667,Tier C,7460.0,Between 5K and 10K,178399.0,Prospect,no
0011p00001UTtYe,0.0,10000.0,"Over 10,000",Over $5 bil.,16854.0,0.2,16854.0,6030.0,US,1000000000.0,Retail,41.667,Tier C,6030.0,Between 5K and 10K,93827.0,unknown,no
0011p00001UUWXC,0.0,1000.0,"1,000 - 5,000",$250 mil. - $500 mil.,,,0.0,1010.0,US,10000000.0,Media,41.667,Tier C,1010.0,Between 1K and 5K,166507.0,unknown,no
0011p00001UUWXR,1.0,200.0,50 - 100,$10 mil. - $25 mil.,1684.0,0.43,1684.0,829.0,US,1000000000.0,Media,41.667,Tier C,829.0,Between 500 and 1K,1000001.0,unknown,no
0011p00001UWJSE,0.0,5000.0,unknown,unknown,,,0.0,2390.0,non_US,1311577953.5,Retail,54.167,Tier C,2390.0,Between 1K and 5K,1000001.0,unknown,no
0011p00001X9CkE,10.0,5000.0,"1,000 - 5,000",$250 mil. - $500 mil.,49017.0,,49017.0,136.0,US,500000000.0,Retail,41.667,Tier C,136.0,<500,1000001.0,unknown,no
0011p00001ad607,0.0,500.0,unknown,unknown,,,0.0,29400.0,non_US,13115779.53,Retail,62.5,Tier C,29400.0,Between 10K and 50K,1000001.0,unknown,no
0011p00001afpQF,2.0,5000.0,"1,000 - 5,000",$250 mil. - $500 mil.,22955.0,,22955.0,20200.0,US,250000000.0,Media,45.833,Tier C,20200.0,Between 10K and 50K,235937.0,Prospect,no
0011p00001e8Sjx,0.0,10000.0,"Over 10,000",Over $5 bil.,10255.0,,10255.0,12800.0,non_US,1000000000.0,Retail,45.833,Tier C,12800.0,Between 10K and 50K,1000001.0,unknown,no
0011p00001e8cqS,0.0,7500.0,"Over 10,000",$1 bil. - $5 bil.,20968.0,0.23,20968.0,3700.0,non_US,712000000.0,Media,41.667,Tier C,3700.0,Between 1K and 5K,327558.0,Prospect,no
0011p00001horkt,0.0,300.0,250 - 500,$100 mil. - $250 mil.,,,0.0,,US,200000000.0,Retail,37.5,Tier C,,unknown,75539.0,unknown,no
0011p00001kWgs2,0.0,25.0,50 - 100,unknown,,,0.0,,US,10000000.0,Classified,29.167,Tier C,,unknown,19291.0,Prospect,no
0011p00001kWoIQ,0.0,5000.0,"1,000 - 5,000",unknown,6784.0,,6784.0,10800.0,non_US,1000000.0,Media,45.833,Tier C,10800.0,Between 10K and 50K,119990.0,unknown,no
0011p00001uJUUh,0.0,25.0,unknown,unknown,,,0.0,81100.0,US,10000000.0,Media,41.667,Tier C,81100.0,Between 50K and 100K,1000001.0,unknown,no
0011p00001uK7r5,3.0,5000.0,"5,000 - 10,000",$250 mil. - $500 mil.,,,0.0,73100.0,non_US,131157795.35,Retail,66.667,Tier C,73100.0,Between 50K and 100K,330384.0,unknown,no
0011p00001uKHLC,0.0,5000.0,unknown,unknown,,,0.0,,non_US,327894488.37,Travel,50.0,Tier C,,unknown,1000001.0,unknown,no
0011p00001uN9ZV,0.0,200.0,100 - 250,$10 mil. - $25 mil.,,,0.0,132000.0,US,50000000.0,Retail,58.333,Tier C,132000.0,Between 100K and 250K,21927.0,unknown,no
0011p00001yK9jJ,0.0,10000.0,"Over 10,000",Over $5 bil.,,,0.0,4200.0,US,1000000000.0,Retail,41.667,Tier C,4200.0,Between 1K and 5K,1000001.0,unknown,no
0011p0000225gEp,0.0,5000.0,unknown,unknown,38534.0,0.53,38534.0,127000.0,non_US,1000000000.0,Other,33.333,Tier C,127000.0,Between 100K and 250K,653898.0,Prospect,no
0011p0000269z3k,0.0,5000.0,"1,000 - 5,000",unknown,,,0.0,6660.0,non_US,250000000.0,Classified,41.667,Tier C,6660.0,Between 5K and 10K,116029.0,unknown,no
0011p000029UjoV,0.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,52946.0,,52946.0,9310.0,US,1000000000.0,Agencies,33.333,Tier C,9310.0,Between 5K and 10K,280407.0,unknown,no
0011p000029UmWW,0.0,1000.0,"1,000 - 5,000",$500 mil. - $1 bil.,,,0.0,17400.0,US,250000000.0,Classified,41.667,Tier C,17400.0,Between 10K and 50K,1000001.0,unknown,no
0011p000029Umvb,0.0,5000.0,"1,000 - 5,000",$500 mil. - $1 bil.,900.0,,900.0,426.0,US,250000000.0,Travel,41.667,Tier C,426.0,<500,146806.0,unknown,no
0011p000029V0V9,0.0,1720.0,"1,000 - 5,000",$250 mil. - $500 mil.,48551.0,0.53,48551.0,62400.0,US,305907000.0,Retail,54.167,Tier C,62400.0,Between 50K and 100K,406924.0,unknown,no
0011p000029VjTQ,6.0,5200.0,"5,000 - 10,000",$1 bil. - $5 bil.,52396.0,0.67,52396.0,7830.0,US,1791000000.0,Retail,41.667,Tier C,7830.0,Between 5K and 10K,311768.0,unknown,no
0011p000029VjhX,8.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,47254.0,0.48,47254.0,22900.0,US,1000000000.0,Retail,45.833,Tier C,22900.0,Between 10K and 50K,702134.0,unknown,no
0011p000029Vjia,3.0,4200.0,"1,000 - 5,000",$500 mil. - $1 bil.,57448.0,0.61,57448.0,18700.0,US,1800000000.0,Retail,45.833,Tier C,18700.0,Between 10K and 50K,142545.0,unknown,no
0011p000029Vkhc,0.0,4000.0,"1,000 - 5,000",$1 bil. - $5 bil.,31206.0,0.25,31206.0,52400.0,US,2788188000.0,Retail,54.167,Tier C,52400.0,Between 50K and 100K,186780.0,unknown,no
