Account_ID,Activities_Last_30_Days,Employees,ZoomInfo_Employee_Range,ZoomInfo_Revenue_Range,Organic_Visits,Pct_Organic_Visits,SEO_Visits,URLs_Indexed,ZoomInfo_Global_HQ_Country,Annual_Revenue_converted,Adjusted_Industry,Account_ICP_Score,Account_ICP_Tier,Page_Count,Page_Count_Range,Alexa_Rank,Parent_Account_Status,y
0011p00002SelQI,0.0,50.0,"500 - 1,000",$100 mil. - $250 mil.,180521.0,0.44,180521.0,107000.0,US,10000000.0,Media,54.167,Tier C,107000.0,Between 100K and 250K,425097.0,-,prospect
0011p00002SelQU,0.0,10.0,-,-,73518.0,0.19,73518.0,396000.0,-,,Media,62.5,Tier C,396000.0,Between 250K and 500K,131307.0,-,prospect
0011p00002SelRh,0.0,50.0,20 - 50,$5 mil. - $10 mil.,273998.0,0.13,273998.0,88000.0,US,10000000.0,Retail,41.667,Tier C,88000.0,Between 50K and 100K,79287.0,-,prospect
0011p00002SelS1,0.0,200.0,20 - 50,$5 mil. - $10 mil.,126776.0,0.46,126776.0,92000.0,US,50000000.0,Media,45.833,Tier C,92000.0,Between 50K and 100K,288966.0,-,prospect
0011p00002SelSI,0.0,223.0,100 - 250,$25 mil. - $50 mil.,175014.0,0.6,175014.0,78500.0,US,43100000.0,Media,45.833,Tier C,78500.0,Between 50K and 100K,56863.0,-,prospect
0011p00002SelST,0.0,200.0,20 - 50,$5 mil. - $10 mil.,255272.0,0.43,255272.0,202000.0,non_US,10000000.0,Media,58.333,Tier C,202000.0,Between 100K and 250K,473892.0,-,prospect
0011p00002SelSs,0.0,10.0,20 - 50,-,270744.0,,270744.0,71300.0,-,1000000.0,Retail,41.667,Tier C,71300.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SelXN,0.0,5000.0,"1,000 - 5,000",-,168583.0,,168583.0,82200.0,non_US,250000000.0,Other,29.167,Tier C,82200.0,Between 50K and 100K,41484.0,-,prospect
0011p00002SelYX,0.0,200.0,100 - 250,$25 mil. - $50 mil.,189307.0,0.76,189307.0,346000.0,non_US,50000000.0,Classified,45.833,Tier C,346000.0,Between 250K and 500K,1000001.0,-,prospect
0011p00002SelYl,0.0,200.0,100 - 250,$25 mil. - $50 mil.,162737.0,0.5,162737.0,155000.0,US,10000000.0,Media,58.333,Tier C,155000.0,Between 100K and 250K,493491.0,-,prospect
0011p00002SelbV,0.0,10.0,50 - 100,$10 mil. - $25 mil.,167311.0,0.18,167311.0,225000.0,non_US,10000000.0,Media,62.5,Tier C,225000.0,Between 100K and 250K,208582.0,-,prospect
0011p00002Seld7,0.0,5000.0,"1,000 - 5,000",-,252506.0,,252506.0,227000.0,non_US,1000000000.0,Other,41.667,Tier C,227000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002SeldJ,0.0,200.0,20 - 50,$5 mil. - $10 mil.,80240.0,0.35,80240.0,84400.0,US,50000000.0,Media,45.833,Tier C,84400.0,Between 50K and 100K,120334.0,-,prospect
0011p00002SeldK,0.0,200.0,5 - 10,$1 mil. - $5 mil.,181733.0,0.48,181733.0,209000.0,US,10000000.0,Media,58.333,Tier C,209000.0,Between 100K and 250K,401748.0,-,prospect
0011p00002SeldT,0.0,200.0,50 - 100,-,74114.0,0.22,74114.0,146000.0,US,10000000.0,Media,58.333,Tier C,146000.0,Between 100K and 250K,402865.0,-,prospect
0011p00002SeldX,0.0,200.0,100 - 250,$25 mil. - $50 mil.,78737.0,0.39,78737.0,96600.0,US,50000000.0,Media,45.833,Tier C,96600.0,Between 50K and 100K,313533.0,-,prospect
0011p00002Seldo,0.0,50.0,100 - 250,$10 mil. - $25 mil.,82248.0,0.39,82248.0,98900.0,US,10000000.0,Media,41.667,Tier C,98900.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002Sele8,0.0,50.0,10 - 20,$1 mil. - $5 mil.,62265.0,0.64,62265.0,140000.0,US,10000000.0,Media,54.167,Tier C,140000.0,Between 100K and 250K,1000001.0,Prospect,prospect
0011p00002SelfE,0.0,200.0,100 - 250,-,251466.0,0.34,251466.0,92200.0,non_US,10000000.0,Retail,45.833,Tier C,92200.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SelfM,0.0,200.0,-,-,99145.0,0.72,99145.0,105000.0,US,10000000.0,Media,58.333,Tier C,105000.0,Between 100K and 250K,586788.0,-,prospect
0011p00002SelfN,0.0,25.0,250 - 500,$50 mil. - $100 mil.,139263.0,0.44,139263.0,55500.0,US,10000000.0,Media,41.667,Tier C,55500.0,Between 50K and 100K,93732.0,-,prospect
0011p00002Selg8,0.0,,-,-,64209.0,0.81,64209.0,131000.0,-,,Media,45.833,Tier C,131000.0,Between 100K and 250K,24694.0,-,prospect
0011p00002Selgl,0.0,200.0,20 - 50,$5 mil. - $10 mil.,107747.0,0.49,107747.0,126000.0,non_US,10000000.0,Media,50.0,Tier C,126000.0,Between 100K and 250K,10637.0,-,prospect
0011p00002SelhS,0.0,200.0,100 - 250,$50 mil. - $100 mil.,150207.0,0.47,150207.0,115000.0,US,10000000.0,Media,58.333,Tier C,115000.0,Between 100K and 250K,403091.0,-,prospect
0011p00002SelhZ,0.0,21.0,20 - 50,$1 mil. - $5 mil.,260283.0,0.35,260283.0,376000.0,non_US,4100000.0,Media,58.333,Tier C,376000.0,Between 250K and 500K,64346.0,-,prospect
0011p00002Selha,0.0,200.0,250 - 500,$50 mil. - $100 mil.,87350.0,0.38,87350.0,74400.0,US,50000000.0,Media,45.833,Tier C,74400.0,Between 50K and 100K,1000001.0,Prospect,prospect
0011p00002Seli7,0.0,25.0,100 - 250,$25 mil. - $50 mil.,232955.0,,232955.0,87500.0,US,1000000.0,Media,41.667,Tier C,87500.0,Between 50K and 100K,282084.0,-,prospect
0011p00002SeliK,0.0,200.0,100 - 250,$25 mil. - $50 mil.,249802.0,0.34,249802.0,459000.0,US,50000000.0,Media,58.333,Tier C,459000.0,Between 250K and 500K,134704.0,Prospect,prospect
0011p00002Selkq,0.0,200.0,50 - 100,$10 mil. - $25 mil.,153364.0,0.25,153364.0,141000.0,non_US,10000000.0,Media,50.0,Tier C,141000.0,Between 100K and 250K,63851.0,-,prospect
0011p00002Sellb,0.0,10.0,50 - 100,$5 mil. - $10 mil.,176095.0,0.18,176095.0,210000.0,US,10000000.0,Media,54.167,Tier C,210000.0,Between 100K and 250K,82437.0,-,prospect
0011p00002SelmA,0.0,200.0,20 - 50,$1 mil. - $5 mil.,175714.0,0.2,175714.0,201000.0,non_US,50000000.0,Other,41.667,Tier C,201000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002SelmO,0.0,200.0,20 - 50,$5 mil. - $10 mil.,75078.0,,75078.0,117000.0,US,10000000.0,Media,58.333,Tier C,117000.0,Between 100K and 250K,212070.0,-,prospect
0011p00002SelnD,0.0,200.0,50 - 100,$10 mil. - $25 mil.,159725.0,0.36,159725.0,72900.0,US,50000000.0,Media,45.833,Tier C,72900.0,Between 50K and 100K,242151.0,-,prospect
0011p00002SelnL,0.0,25.0,250 - 500,$50 mil. - $100 mil.,119268.0,0.7,119268.0,55200.0,US,10000000.0,Media,41.667,Tier C,55200.0,Between 50K and 100K,404721.0,-,prospect
0011p00002Selpy,0.0,,-,-,147056.0,0.53,147056.0,183000.0,-,,Media,54.167,Tier C,183000.0,Between 100K and 250K,486502.0,-,prospect
0011p00002SelqO,0.0,50.0,-,-,221169.0,0.28,221169.0,291000.0,-,10000000.0,Classified,45.833,Tier C,291000.0,Between 250K and 500K,27185.0,-,prospect
0011p00002Selql,0.0,1000.0,"500 - 1,000",$250 mil. - $500 mil.,207000.0,0.47,207000.0,31300.0,non_US,250000000.0,Travel,58.333,Tier C,31300.0,Between 10K and 50K,617121.0,-,prospect
0011p00002Selqp,0.0,200.0,5 - 10,$1 mil. - $5 mil.,139089.0,0.45,139089.0,146000.0,US,1000000.0,Media,58.333,Tier C,146000.0,Between 100K and 250K,212100.0,-,prospect
0011p00002Selr2,0.0,200.0,100 - 250,$25 mil. - $50 mil.,,,112464.0,0.0,US,50000000.0,Agencies,50.0,Tier C,258700.0,Between 250K and 500K,1000001.0,Prospect,prospect
0011p00002SelsB,0.0,,-,-,125221.0,0.04,125221.0,157000.0,-,,Media,45.833,Tier C,157000.0,Between 100K and 250K,140011.0,-,prospect
0011p00002SelsH,0.0,10.0,100 - 250,$25 mil. - $50 mil.,172026.0,0.5,172026.0,308000.0,US,1000000.0,Classified,54.167,Tier C,308000.0,Between 250K and 500K,153658.0,-,prospect
0011p00002Selsd,0.0,200.0,100 - 250,-,172082.0,0.42,172082.0,67200.0,US,50000000.0,Media,45.833,Tier C,67200.0,Between 50K and 100K,126837.0,Prospect,prospect
0011p00002Selu0,0.0,48.0,20 - 50,$10 mil. - $25 mil.,167608.0,0.54,167608.0,203000.0,non_US,10500000.0,Media,54.167,Tier C,203000.0,Between 100K and 250K,76434.0,-,prospect
0011p00002Selu3,0.0,,-,-,270248.0,0.85,270248.0,157000.0,-,,Media,45.833,Tier C,157000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Selum,0.0,50.0,100 - 250,$10 mil. - $25 mil.,87952.0,0.4,87952.0,178000.0,US,1000000.0,Media,54.167,Tier C,178000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Selv2,0.0,26.0,20 - 50,$5 mil. - $10 mil.,164637.0,0.82,164637.0,139000.0,-,5200000.0,Media,54.167,Tier C,139000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Selye,0.0,200.0,"1,000 - 5,000",-,152715.0,0.5,152715.0,433000.0,non_US,50000000.0,Media,58.333,Tier C,433000.0,Between 250K and 500K,332111.0,-,prospect
0011p00002Sem1E,0.0,10.0,10 - 20,$1 mil. - $5 mil.,145723.0,0.15,145723.0,286000.0,non_US,1000000.0,Classified,54.167,Tier C,286000.0,Between 250K and 500K,47906.0,-,prospect
0011p00002Sem1a,0.0,50.0,100 - 250,$10 mil. - $25 mil.,213679.0,0.74,213679.0,76500.0,non_US,50000000.0,Media,41.667,Tier C,76500.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002Sem5j,0.0,50.0,20 - 50,$5 mil. - $10 mil.,174827.0,0.23,174827.0,1050000.0,US,10000000.0,Media,70.833,Tier C,1050000.0,>1M,413439.0,Prospect,prospect
0011p00002Sem6Q,0.0,10.0,10 - 20,$1 mil. - $5 mil.,151908.0,0.63,151908.0,114000.0,non_US,10000000.0,Media,45.833,Tier C,114000.0,Between 100K and 250K,191199.0,-,prospect
0011p00002Sem6z,0.0,,-,-,174572.0,,174572.0,21100.0,-,,Media,50.0,Tier C,21100.0,Between 10K and 50K,65763.0,-,prospect
0011p00002Sem76,0.0,50.0,20 - 50,$1 mil. - $5 mil.,161973.0,,161973.0,156000.0,US,10000000.0,Media,54.167,Tier C,156000.0,Between 100K and 250K,49720.0,-,prospect
0011p00002Sem9v,0.0,500.0,50 - 100,$10 mil. - $25 mil.,108611.0,,108611.0,78800.0,non_US,250000000.0,Travel,62.5,Tier C,78800.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SemAC,0.0,50.0,20 - 50,$5 mil. - $10 mil.,106732.0,0.28,106732.0,79400.0,US,10000000.0,Media,41.667,Tier C,79400.0,Between 50K and 100K,87226.0,-,prospect
0011p00002SemAF,0.0,,-,-,124139.0,0.29,124139.0,146000.0,non_US,,Media,45.833,Tier C,146000.0,Between 100K and 250K,199972.0,-,prospect
0011p00002SemAU,0.0,,-,-,86054.0,,86054.0,8420.0,-,,Retail,29.167,Tier C,8420.0,Between 5K and 10K,108270.0,-,prospect
0011p00002SemDC,0.0,500.0,100 - 250,$100 mil. - $250 mil.,268976.0,0.54,268976.0,23200.0,US,50000000.0,Retail,41.667,Tier C,23200.0,Between 10K and 50K,311346.0,-,prospect
0011p00002SemDd,0.0,200.0,50 - 100,$10 mil. - $25 mil.,98451.0,0.39,98451.0,54100.0,US,50000000.0,Media,45.833,Tier C,54100.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SemDi,0.0,50.0,100 - 250,-,76769.0,0.81,76769.0,56200.0,US,10000000.0,Media,41.667,Tier C,56200.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SemDl,2.0,10.0,100 - 250,$25 mil. - $50 mil.,107865.0,0.46,107865.0,67700.0,US,10000000.0,Media,41.667,Tier C,67700.0,Between 50K and 100K,500327.0,-,prospect
0011p00002SemEl,0.0,62.0,50 - 100,-,101973.0,0.38,101973.0,68600.0,US,,Media,58.333,Tier C,68600.0,Between 50K and 100K,95450.0,-,prospect
0011p00002SemEw,0.0,50.0,20 - 50,$1 mil. - $5 mil.,239715.0,,239715.0,62400.0,US,10000000.0,Media,41.667,Tier C,62400.0,Between 50K and 100K,156685.0,-,prospect
0011p00002SemFK,0.0,10.0,1 - 5,"$500,000 - $1 mil.",89758.0,0.44,89758.0,53200.0,US,10000000.0,Media,41.667,Tier C,53200.0,Between 50K and 100K,85580.0,-,prospect
0011p00002SemG7,0.0,500.0,250 - 500,$50 mil. - $100 mil.,225104.0,0.36,225104.0,70300.0,US,100000000.0,Media,50.0,Tier C,70300.0,Between 50K and 100K,122751.0,-,prospect
0011p00002SemGC,0.0,25.0,20 - 50,$1 mil. - $5 mil.,164619.0,0.57,164619.0,157000.0,non_US,4800000.0,Media,54.167,Tier C,157000.0,Between 100K and 250K,118377.0,-,prospect
0011p00002SemGT,0.0,200.0,100 - 250,$10 mil. - $25 mil.,127621.0,,127621.0,137000.0,US,1000000.0,Media,58.333,Tier C,137000.0,Between 100K and 250K,1000001.0,Prospect,prospect
0011p00002SemGa,0.0,16000.0,"Over 10,000",Over $5 bil.,92120.0,0.18,92120.0,62900.0,US,10800000000.0,Media,54.167,Tier C,62900.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SemHh,0.0,200.0,250 - 500,$50 mil. - $100 mil.,102802.0,0.2,102802.0,85600.0,US,1000000.0,Media,45.833,Tier C,85600.0,Between 50K and 100K,1000001.0,Prospect,prospect
0011p00002SemHr,0.0,50.0,20 - 50,$1 mil. - $5 mil.,78844.0,0.61,78844.0,77700.0,non_US,10000000.0,Media,41.667,Tier C,77700.0,Between 50K and 100K,169532.0,-,prospect
0011p00002SemJO,0.0,,-,-,147666.0,0.0,147666.0,116000.0,-,,Media,45.833,Tier C,116000.0,Between 100K and 250K,256311.0,-,prospect
0011p00002SemJW,0.0,54.0,50 - 100,$10 mil. - $25 mil.,93644.0,0.14,93644.0,397000.0,non_US,10400000.0,Retail,50.0,Tier C,397000.0,Between 250K and 500K,329325.0,-,prospect
0011p00002SemJc,0.0,,-,-,88175.0,0.12,88175.0,421000.0,-,,Media,45.833,Tier C,421000.0,Between 250K and 500K,122857.0,-,prospect
0011p00002SemMK,0.0,,-,-,82552.0,,82552.0,66500.0,-,,Retail,33.333,Tier C,66500.0,Between 50K and 100K,113951.0,-,prospect
0011p00002SemNU,0.0,200.0,100 - 250,$25 mil. - $50 mil.,89511.0,,89511.0,244000.0,US,50000000.0,Media,58.333,Tier C,244000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002SemNd,0.0,200.0,100 - 250,Over $5 bil.,,,81704.0,67.0,US,250000000.0,Classified,33.333,Tier C,6417.0,Between 5K and 10K,1000001.0,-,prospect
0011p00002SemPR,0.0,10.0,-,-,114760.0,0.5,114760.0,169000.0,-,10000000.0,Media,29.167,Tier C,169000.0,Between 100K and 250K,57957.0,-,prospect
0011p00002SemPp,0.0,25.0,50 - 100,$10 mil. - $25 mil.,220432.0,0.1,220432.0,224000.0,-,1000000.0,Media,54.167,Tier C,224000.0,Between 100K and 250K,29780.0,-,prospect
0011p00002SemQ2,0.0,200.0,20 - 50,$5 mil. - $10 mil.,82815.0,0.44,82815.0,93200.0,US,50000000.0,Media,45.833,Tier C,93200.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SemQZ,0.0,32.0,20 - 50,$5 mil. - $10 mil.,144539.0,0.73,144539.0,64100.0,non_US,6200000.0,Media,41.667,Tier C,64100.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SemRk,0.0,200.0,100 - 250,$25 mil. - $50 mil.,223713.0,0.24,223713.0,98600.0,US,50000000.0,Media,45.833,Tier C,98600.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002SemRs,0.0,200.0,250 - 500,$25 mil. - $50 mil.,120514.0,0.41,120514.0,88000.0,US,50000000.0,Media,45.833,Tier C,88000.0,Between 50K and 100K,209811.0,-,prospect
0011p00002SemSi,0.0,200.0,100 - 250,$50 mil. - $100 mil.,167608.0,0.33,167608.0,105000.0,US,10000000.0,Media,58.333,Tier C,105000.0,Between 100K and 250K,275139.0,Active Customer,prospect
0011p00002SemVo,0.0,200.0,20 - 50,$1 mil. - $5 mil.,157845.0,0.25,157845.0,121000.0,-,10000000.0,Media,58.333,Tier C,121000.0,Between 100K and 250K,12442.0,-,prospect
0011p00002SemW6,0.0,200.0,100 - 250,$10 mil. - $25 mil.,154063.0,0.4,154063.0,94700.0,non_US,10000000.0,Media,45.833,Tier C,94700.0,Between 50K and 100K,1000001.0,Prospect,prospect
0011p00002SemYH,0.0,200.0,50 - 100,-,183270.0,0.47,183270.0,121000.0,US,1000000.0,Media,58.333,Tier C,121000.0,Between 100K and 250K,305300.0,-,prospect
0011p00002SembK,0.0,50.0,20 - 50,$5 mil. - $10 mil.,107072.0,,107072.0,32600.0,US,1000000.0,Retail,33.333,Tier C,32600.0,Between 10K and 50K,451656.0,-,prospect
0011p00002Semc3,0.0,200.0,50 - 100,$25 mil. - $50 mil.,162598.0,0.42,162598.0,91800.0,US,50000000.0,Media,45.833,Tier C,91800.0,Between 50K and 100K,87444.0,-,prospect
0011p00002SemcL,0.0,1000.0,250 - 500,$50 mil. - $100 mil.,193906.0,0.64,193906.0,13400.0,non_US,1000000.0,Travel,62.5,Tier C,13400.0,Between 10K and 50K,189048.0,-,prospect
0011p00002SemcM,0.0,200.0,100 - 250,$25 mil. - $50 mil.,257691.0,,257691.0,585.0,non_US,50000000.0,Retail,45.833,Tier C,585.0,Between 500 and 1K,119015.0,-,prospect
0011p00002SemeT,0.0,25.0,20 - 50,$5 mil. - $10 mil.,159182.0,0.71,159182.0,92300.0,non_US,10000000.0,Media,41.667,Tier C,92300.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002Semfj,0.0,10.0,"Over 10,000",Over $5 bil.,254641.0,,254641.0,51900.0,non_US,10000000.0,Classified,41.667,Tier C,51900.0,Between 50K and 100K,12857.0,-,prospect
0011p00002Semgp,0.0,200.0,50 - 100,$10 mil. - $25 mil.,150851.0,0.26,150851.0,89500.0,US,1000000.0,Media,45.833,Tier C,89500.0,Between 50K and 100K,210722.0,-,prospect
0011p00002WCKcy,0.0,5000.0,"5,000 - 10,000",-,264680.0,0.06,264680.0,18900.0,US,1311577953.5,Media,66.667,Tier C,18900.0,Between 10K and 50K,33037.0,Active Customer,prospect
0011p00002bWtCf,0.0,500.0,100 - 250,$25 mil. - $50 mil.,250000.0,,250000.0,,US,50000000.0,Agencies,25.0,Tier C,,<100K,4772.0,-,prospect
0011p00002dKsth,0.0,38000.0,"Over 10,000",Over $5 bil.,65738.0,,65738.0,,US,26259000000.0,Other,20.833,Tier C,,-,67073.0,-,prospect
00124000007SYeB,0.0,200.0,-,-,129765.0,0.11,129765.0,81400.0,-,55565000.0,Classified,62.5,Tier C,81400.0,Between 50K and 100K,122240.0,-,prospect
0012400000ALW7e,0.0,500.0,-,-,219195.0,,219195.0,153000.0,-,111130000.0,Other,50.0,Tier C,153000.0,Between 100K and 250K,1000001.0,Lost Customer,prospect
0012400000ALfAF,0.0,10000.0,-,-,74955.0,0.49,74955.0,1960.0,-,1111300000.0,Media,54.167,Tier C,1960.0,Between 1K and 5K,79946.0,Prospect,prospect
0012400000Ctgjp,0.0,200.0,20 - 50,$5 mil. - $10 mil.,64197.0,,64197.0,98600.0,non_US,11113000.0,Media,62.5,Tier C,98600.0,Between 50K and 100K,811900.0,-,prospect
0012400000DoZbJ,0.0,10.0,20 - 50,$1 mil. - $5 mil.,117673.0,0.43,117673.0,55000.0,US,11113000.0,Media,41.667,Tier C,55000.0,Between 50K and 100K,248258.0,-,prospect
0012400000U1oBW,0.0,200.0,20 - 50,$5 mil. - $10 mil.,160454.0,,160454.0,67300.0,non_US,11113000.0,Retail,62.5,Tier C,67300.0,Between 50K and 100K,392009.0,-,prospect
0012400000UdCHT,14.0,10000.0,-,-,171847.0,0.6,171847.0,2230.0,-,1111300000.0,Retail,41.667,Tier C,2230.0,Between 1K and 5K,142590.0,Prospect,prospect
0012400000WA2Ek,0.0,50.0,-,-,122680.0,0.22,122680.0,313000.0,-,1000000.0,Classified,62.5,Tier C,313000.0,Between 250K and 500K,30415.0,-,prospect
0012400000adLao,0.0,500.0,"500 - 1,000",$100 mil. - $250 mil.,169995.0,,169995.0,61200.0,non_US,55565000.0,Retail,45.833,Tier C,61200.0,Between 50K and 100K,464196.0,-,prospect
0012400000bm7QW,0.0,69546.0,"Over 10,000",Over $5 bil.,73851.0,,73851.0,,non_US,26004420000.0,Retail,45.833,Tier C,,-,194833.0,-,prospect
0012400000qfVhg,3.0,5000.0,"1,000 - 5,000",-,193561.0,0.47,193561.0,34000.0,US,1000000000.0,Retail,45.833,Tier C,34000.0,Between 10K and 50K,1000001.0,Prospect,prospect
0012400000qfVqx,0.0,500.0,100 - 250,$25 mil. - $50 mil.,107092.0,0.36,107092.0,36700.0,US,10000000.0,Retail,41.667,Tier C,36700.0,Between 10K and 50K,80374.0,-,prospect
0012400000qfVzG,1.0,50.0,250 - 500,$100 mil. - $250 mil.,108205.0,,108205.0,46500.0,US,100000000.0,Classified,37.5,Tier C,46500.0,Between 10K and 50K,1000001.0,-,prospect
0012400000rNgf0,0.0,500.0,250 - 500,$500 mil. - $1 bil.,129131.0,0.28,129131.0,20000.0,US,250000000.0,Retail,41.667,Tier C,20000.0,Between 10K and 50K,108346.0,-,prospect
0012400000rNgfK,0.0,5000.0,250 - 500,-,174264.0,0.11,174264.0,62800.0,US,100000000.0,Classified,50.0,Tier C,62800.0,Between 50K and 100K,29090.0,-,prospect
0012400000rNgha,0.0,1000.0,"1,000 - 5,000",$100 mil. - $250 mil.,174280.0,0.2,174280.0,16100.0,US,250000000.0,Retail,41.667,Tier C,16100.0,Between 10K and 50K,280280.0,-,prospect
0012400000wyU9t,0.0,200.0,"500 - 1,000",$100 mil. - $250 mil.,253151.0,,253151.0,51500.0,non_US,1111300.0,Retail,58.333,Tier C,51500.0,Between 50K and 100K,184456.0,-,prospect
0012400000zavrQ,0.0,10000.0,-,-,192867.0,0.52,192867.0,48300.0,-,13115779.53,Classified,66.667,Tier C,48300.0,Between 10K and 50K,1000001.0,-,prospect
00124000013sHXT,0.0,25.0,-,-,222813.0,0.48,222813.0,109000.0,-,,Media,62.5,Tier C,109000.0,Between 100K and 250K,26956.0,-,prospect
00124000013tIjt,0.0,500.0,-,-,277307.0,,277307.0,2810.0,-,11113000.0,Classified,50.0,Tier C,2810.0,Between 1K and 5K,126659.0,Prospect,prospect
00124000014UdWI,0.0,5000.0,"1,000 - 5,000",$500 mil. - $1 bil.,158477.0,0.17,158477.0,59700.0,non_US,1031286400.0,Classified,54.167,Tier C,59700.0,Between 50K and 100K,23035.0,-,prospect
00124000016p6to,0.0,10.0,5 - 10,$1 mil. - $5 mil.,237509.0,0.47,237509.0,229000.0,US,10000000.0,Classified,54.167,Tier C,229000.0,Between 100K and 250K,35704.0,-,prospect
0012400001AY5mU,0.0,5000.0,-,-,68615.0,0.08,68615.0,439.0,-,1311577953.5,Classified,45.833,Tier C,439.0,<500,51928.0,-,prospect
0012400001BPLBX,0.0,200.0,-,-,204584.0,,204584.0,56800.0,-,11113000.0,Retail,62.5,Tier C,56800.0,Between 50K and 100K,168041.0,Prospect,prospect
0012400001BPLCu,2.0,1000.0,-,-,264687.0,0.53,264687.0,12200.0,-,111130000.0,Retail,62.5,Tier C,12200.0,Between 10K and 50K,482449.0,Prospect,prospect
0012400001GkjOr,0.0,50.0,-,-,210000.0,,210000.0,149000.0,-,11113000.0,Media,62.5,Tier C,149000.0,Between 100K and 250K,1000001.0,-,prospect
0012400001JKBeM,0.0,500.0,-,-,257618.0,0.29,257618.0,642000.0,-,55565000.0,Retail,62.5,Tier C,642000.0,Between 500K and 1M,24189.0,Prospect,prospect
0012400001JKBeT,0.0,500.0,250 - 500,$100 mil. - $250 mil.,174086.0,,174086.0,52700.0,non_US,111130000.0,Retail,62.5,Tier C,52700.0,Between 50K and 100K,645078.0,Prospect,prospect
0012400001JLRdj,0.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,118301.0,0.36,118301.0,14700.0,US,1000000000.0,Retail,45.833,Tier C,14700.0,Between 10K and 50K,274598.0,Prospect,prospect
0012400001JLU3T,0.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,237272.0,0.54,237272.0,2930.0,US,1000000000.0,Classified,41.667,Tier C,2930.0,Between 1K and 5K,102525.0,-,prospect
0012400001PK6fY,0.0,10000.0,"Over 10,000",Over $5 bil.,109988.0,0.72,109988.0,15600.0,US,1000000000.0,Retail,45.833,Tier C,15600.0,Between 10K and 50K,202160.0,-,prospect
0011p00001RPVXF,6.0,500.0,-,-,381936.0,0.43,381936.0,42700.0,-,111130000.0,Retail,62.5,Tier C,42700.0,Between 10K and 50K,57107.0,-,prospect
0011p00001RSXSO,0.0,10000.0,"5,000 - 10,000",Over $5 bil.,56076.0,0.63,426966.0,3500.0,US,1000000000.0,Retail,41.667,Tier C,10000.0,Between 5K and 10K,134930.0,-,prospect
0011p00001Sf5F3,4.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,377403.0,0.28,377403.0,14200.0,US,2260000000.0,Retail,45.833,Tier C,14200.0,Between 10K and 50K,44673.0,-,prospect
0011p00001Sf9NE,0.0,10.0,"500 - 1,000",$1 bil. - $5 bil.,612920.0,,612920.0,30400.0,US,1000000.0,Retail,37.5,Tier C,30400.0,Between 10K and 50K,1000001.0,Prospect,prospect
0011p00001SfB0K,0.0,10000.0,"Over 10,000",Over $5 bil.,312238.0,0.32,312238.0,26800.0,US,1000000000.0,Retail,45.833,Tier C,26800.0,Between 10K and 50K,47939.0,-,prospect
0011p00001SfB6y,8.0,5000.0,"1,000 - 5,000",-,402373.0,0.4,402373.0,1770.0,US,1000000000.0,Retail,41.667,Tier C,1770.0,Between 1K and 5K,277492.0,Prospect,prospect
0011p00001SfBA2,0.0,1000.0,"Over 10,000",-,300311.0,0.18,300311.0,180000.0,US,1000000000.0,Retail,62.5,Tier C,180000.0,Between 100K and 250K,304170.0,-,prospect
0011p00001Sg10f,6.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,521133.0,0.56,521133.0,15200.0,US,1000000000.0,Classified,50.0,Tier C,15200.0,Between 10K and 50K,127071.0,-,prospect
0011p00001Sg10k,11.0,5000.0,"5,000 - 10,000",$1 bil. - $5 bil.,50599.0,0.15,515240.0,6970.0,US,1000000000.0,Retail,50.0,Tier C,11810.0,Between 10K and 50K,229396.0,-,prospect
0011p00001Sg12b,0.0,10000.0,"5,000 - 10,000",$1 bil. - $5 bil.,90161.0,0.14,345517.0,8020.0,US,1000000000.0,Travel,45.833,Tier C,11550.0,Between 10K and 50K,219294.0,-,prospect
0011p00001Sg6R1,0.0,5000.0,"Over 10,000",-,390229.0,0.68,390229.0,1830.0,US,1000000000.0,Retail,41.667,Tier C,1830.0,Between 1K and 5K,402410.0,-,prospect
0011p00001Sg6SE,0.0,10000.0,"Over 10,000",Over $5 bil.,188711.0,0.2,374564.0,5050.0,US,1000000000.0,Other,41.667,Tier C,391050.0,Between 250K and 500K,37362.0,-,prospect
